Construction Materials of the Outer Walls and City/Municipality,Total Occupied Housing Units,Construction Materials of the Roof,Galvanized iron/aluminum,Tile/concrete/clay tile,Half galvanized iron and half concrete,Bamboo/cogon/ nipa/anahaw,Asbestos,Makeshift/ salvaged/ improvised materials,Trapal,Others,Not Reported
,,,,,,,,,,
NATIONAL CAPITAL REGION,,,,,,,,,,
Bamboo/sawali/cogon/nipa,  4.621 ,  1.134 ,  -   ,  53 ,  3.363 ,  -   ,  52 ,  10 ,  9 ,  -   
Asbestos,  101 ,  97 ,  -   ,  2 ,  -   ,  1 ,  -   ,  -   ,  1 ,  -   
Glass,  11 ,  10 ,  1 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Makeshift/salvaged/improvised materials,  387 ,  141 ,  -   ,  3 ,  90 ,  -   ,  152 ,  1 ,  -   ,  -   
Trapal,  133 ,  47 ,  -   ,  -   ,  67 ,  -   ,  2 ,  17 ,  -   ,  -   
Others,  142 ,  78 ,  -   ,  -   ,  56 ,  -   ,  1 ,  1 ,  6 ,  -   
No walls,  2 ,  2 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Not Reported,  57 ,  56 ,  -   ,  1 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
AGUSAN DEL SUR,,,,,,,,,,
Total,  151.934 ,  100.097 ,  662 ,  3.153 ,  47.111 ,  149 ,  271 ,  248 ,  227 ,  16 
Concrete/brick/stone,  21.384 ,  20.682 ,  321 ,  128 ,  140 ,  103 ,  7 ,  -   ,  3 ,  -   
Wood,  93.482 ,  58.405 ,  215 ,  1.483 ,  32.868 ,  44 ,  122 ,  137 ,  204 ,  4 
Half concrete/brick/stone and half wood,  14.298 ,  12.440 ,  115 ,  1.353 ,  381 ,  1 ,  7 ,  -   ,  1 ,  -   
Galvanized iron/aluminum,  622 ,  378 ,  8 ,  62 ,  173 ,  -   ,  1 ,  -   ,  -   ,  -   
Bamboo/sawali/cogon/nipa,  20.031 ,  6.939 ,  -   ,  117 ,  12.880 ,  -   ,  38 ,  38 ,  13 ,  6 
Asbestos,  52 ,  52 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Glass,  21 ,  20 ,  1 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Makeshift/salvaged/improvised materials,  660 ,  309 ,  -   ,  2 ,  257 ,  -   ,  87 ,  5 ,  -   ,  -   
Trapal,  384 ,  134 ,  -   ,  -   ,  183 ,  -   ,  8 ,  59 ,  -   ,  -   
Others,  562 ,  346 ,  -   ,  2 ,  204 ,  -   ,  1 ,  3 ,  6 ,  -   
No walls,  22 ,  10 ,  -   ,  -   ,  6 ,  -   ,  -   ,  6 ,  -   ,  -   
Not Reported,  416 ,  382 ,  2 ,  6 ,  19 ,  1 ,  -   ,  -   ,  -   ,  6 
CITY OF BAYUGAN,,,,,,,,,,
Total,  22.438 ,  18.299 ,  139 ,  205 ,  3.747 ,  -   ,  14 ,  24 ,  8 ,  2 
Concrete/brick/stone,  4.218 ,  4.119 ,  59 ,  28 ,  11 ,  -   ,  -   ,  -   ,  1 ,  -   
Wood,  14.483 ,  11.463 ,  73 ,  108 ,  2.816 ,  -   ,  7 ,  10 ,  6 ,  -   
Half concrete/brick/stone and half wood,  2.261 ,  2.158 ,  7 ,  61 ,  34 ,  -   ,  -   ,  -   ,  1 ,  -   
Galvanized iron/aluminum,  43 ,  34 ,  -   ,  -   ,  9 ,  -   ,  -   ,  -   ,  -   ,  -   
Bamboo/sawali/cogon/nipa,  1.340 ,  475 ,  -   ,  8 ,  846 ,  -   ,  3 ,  6 ,  -   ,  2 
Asbestos,  1 ,  1 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Glass,  6 ,  6 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Makeshift/salvaged/improvised materials,  22 ,  12 ,  -   ,  -   ,  7 ,  -   ,  3 ,  -   ,  -   ,  -   
Trapal,  21 ,  5 ,  -   ,  -   ,  11 ,  -   ,  1 ,  4 ,  -   ,  -   
Others,  17 ,  6 ,  -   ,  -   ,  11 ,  -   ,  -   ,  -   ,  -   ,  -   
No walls,  6 ,  -   ,  -   ,  -   ,  2 ,  -   ,  -   ,  4 ,  -   ,  -   
Not Reported,  20 ,  20 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
BUNAWAN,,,,,,,,,,
Total,  10.160 ,  6.896 ,  36 ,  608 ,  2.510 ,  -   ,  52 ,  30 ,  24 ,  4 
Concrete/brick/stone,  983 ,  960 ,  10 ,  8 ,  3 ,  -   ,  2 ,  -   ,  -   ,  -   
Wood,  5.999 ,  3.961 ,  16 ,  463 ,  1.491 ,  -   ,  32 ,  11 ,  23 ,  2 
Half concrete/brick/stone and half wood,  815 ,  709 ,  10 ,  86 ,  10 ,  -   ,  -   ,  -   ,  -   ,  -   
Galvanized iron/aluminum,  27 ,  19 ,  -   ,  2 ,  6 ,  -   ,  -   ,  -   ,  -   ,  -   
Bamboo/sawali/cogon/nipa,  2.020 ,  1.023 ,  -   ,  46 ,  942 ,  -   ,  3 ,  5 ,  1 ,  -   
Asbestos,  4 ,  4 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Glass,  2 ,  2 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Makeshift/salvaged/improvised materials,  153 ,  108 ,  -   ,  -   ,  32 ,  -   ,  11 ,  2 ,  -   ,  -   
Trapal,  52 ,  17 ,  -   ,  -   ,  19 ,  -   ,  4 ,  12 ,  -   ,  -   
Others,  6 ,  5 ,  -   ,  -   ,  1 ,  -   ,  -   ,  -   ,  -   ,  -   
No walls,  3 ,  3 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Not Reported,  96 ,  85 ,  -   ,  3 ,  6 ,  -   ,  -   ,  -   ,  -   ,  2 
ESPERANZA,,,,,,,,,,
Total,  11.459 ,  5.135 ,  7 ,  52 ,  6.254 ,  -   ,  4 ,  3 ,  4 ,  -   
Concrete/brick/stone,  835 ,  804 ,  2 ,  3 ,  24 ,  -   ,  -   ,  -   ,  2 ,  -   
Wood,  8.518 ,  3.516 ,  4 ,  31 ,  4.963 ,  -   ,  1 ,  1 ,  2 ,  -   
Half concrete/brick/stone and half wood,  715 ,  664 ,  1 ,  15 ,  35 ,  -   ,  -   ,  -   ,  -   ,  -   
Galvanized iron/aluminum,  20 ,  8 ,  -   ,  1 ,  11 ,  -   ,  -   ,  -   ,  -   ,  -   
Bamboo/sawali/cogon/nipa,  1.334 ,  127 ,  -   ,  2 ,  1.201 ,  -   ,  2 ,  2 ,  -   ,  -   
Asbestos,  6 ,  6 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Glass,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Makeshift/salvaged/improvised materials,  5 ,  3 ,  -   ,  -   ,  1 ,  -   ,  1 ,  -   ,  -   ,  -   
Trapal,  24 ,  5 ,  -   ,  -   ,  19 ,  -   ,  -   ,  -   ,  -   ,  -   
Others,  1 ,  1 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
No walls,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Not Reported,  1 ,  1 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
LA PAZ,,,,,,,,,,
Total,  5.246 ,  1.205 ,  10 ,  177 ,  3.830 ,  -   ,  20 ,  1 ,  3 ,  -   
Concrete/brick/stone,  148 ,  128 ,  4 ,  12 ,  4 ,  -   ,  -   ,  -   ,  -   ,  -   
Wood,  3.908 ,  887 ,  4 ,  92 ,  2.912 ,  -   ,  11 ,  -   ,  2 ,  -   
Half concrete/brick/stone and half wood,  252 ,  156 ,  2 ,  67 ,  26 ,  -   ,  1 ,  -   ,  -   ,  -   
Galvanized iron/aluminum,  9 ,  3 ,  -   ,  2 ,  4 ,  -   ,  -   ,  -   ,  -   ,  -   
Bamboo/sawali/cogon/nipa,  864 ,  17 ,  -   ,  2 ,  844 ,  -   ,  1 ,  -   ,  -   ,  -   
Asbestos,  6 ,  6 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Glass,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Makeshift/salvaged/improvised materials,  24 ,  1 ,  -   ,  -   ,  16 ,  -   ,  7 ,  -   ,  -   ,  -   
Trapal,  25 ,  1 ,  -   ,  -   ,  23 ,  -   ,  -   ,  1 ,  -   ,  -   
Others,  9 ,  5 ,  -   ,  2 ,  1 ,  -   ,  -   ,  -   ,  1 ,  -   
No walls,  1 ,  1 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Not Reported,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
LORETO,,,,,,,,,,
Total,  8.947 ,  4.141 ,  29 ,  170 ,  4.600 ,  -   ,  4 ,  3 ,  -   ,  -   
Concrete/brick/stone,  640 ,  607 ,  14 ,  11 ,  8 ,  -   ,  -   ,  -   ,  -   ,  -   
Wood,  6.137 ,  2.677 ,  9 ,  78 ,  3.372 ,  -   ,  -   ,  1 ,  -   ,  -   
Half concrete/brick/stone and half wood,  517 ,  425 ,  5 ,  70 ,  17 ,  -   ,  -   ,  -   ,  -   ,  -   
Galvanized iron/aluminum,  182 ,  135 ,  1 ,  1 ,  45 ,  -   ,  -   ,  -   ,  -   ,  -   
Bamboo/sawali/cogon/nipa,  1.444 ,  285 ,  -   ,  10 ,  1.145 ,  -   ,  3 ,  1 ,  -   ,  -   
Asbestos,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Glass,  1 ,  1 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Makeshift/salvaged/improvised materials,  9 ,  4 ,  -   ,  -   ,  3 ,  -   ,  1 ,  1 ,  -   ,  -   
Trapal,  13 ,  3 ,  -   ,  -   ,  10 ,  -   ,  -   ,  -   ,  -   ,  -   
Others,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
No walls,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Not Reported,  4 ,  4 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
PROSPERIDAD (Capital),,,,,,,,,,
Total,  18.290 ,  10.910 ,  109 ,  367 ,  6.771 ,  38 ,  47 ,  40 ,  8 ,  -   
Concrete/brick/stone,  2.163 ,  2.040 ,  66 ,  14 ,  41 ,  1 ,  1 ,  -   ,  -   ,  -   
Wood,  11.021 ,  6.351 ,  10 ,  110 ,  4.450 ,  37 ,  25 ,  34 ,  4 ,  -   
Half concrete/brick/stone and half wood,  1.933 ,  1.600 ,  28 ,  228 ,  76 ,  -   ,  1 ,  -   ,  -   ,  -   
Galvanized iron/aluminum,  88 ,  70 ,  4 ,  3 ,  10 ,  -   ,  1 ,  -   ,  -   ,  -   
Bamboo/sawali/cogon/nipa,  2.808 ,  669 ,  -   ,  11 ,  2.125 ,  -   ,  2 ,  1 ,  -   ,  -   
Asbestos,  2 ,  2 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Glass,  2 ,  1 ,  1 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Makeshift/salvaged/improvised materials,  118 ,  60 ,  -   ,  1 ,  41 ,  -   ,  16 ,  -   ,  -   ,  -   
Trapal,  27 ,  6 ,  -   ,  -   ,  16 ,  -   ,  1 ,  4 ,  -   ,  -   
Others,  54 ,  38 ,  -   ,  -   ,  11 ,  -   ,  -   ,  1 ,  4 ,  -   
No walls,  2 ,  1 ,  -   ,  -   ,  1 ,  -   ,  -   ,  -   ,  -   ,  -   
Not Reported,  72 ,  72 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
ROSARIO,,,,,,,,,,
Total,  10.068 ,  7.274 ,  46 ,  127 ,  2.419 ,  99 ,  13 ,  81 ,  9 ,  -   
Concrete/brick/stone,  1.693 ,  1.578 ,  8 ,  1 ,  6 ,  99 ,  1 ,  -   ,  -   ,  -   
Wood,  5.235 ,  3.866 ,  6 ,  25 ,  1.277 ,  -   ,  2 ,  53 ,  6 ,  -   
Half concrete/brick/stone and half wood,  1.220 ,  1.067 ,  32 ,  93 ,  28 ,  -   ,  -   ,  -   ,  -   ,  -   
Galvanized iron/aluminum,  22 ,  16 ,  -   ,  -   ,  6 ,  -   ,  -   ,  -   ,  -   ,  -   
Bamboo/sawali/cogon/nipa,  1.555 ,  587 ,  -   ,  7 ,  951 ,  -   ,  3 ,  5 ,  2 ,  -   
Asbestos,  2 ,  2 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Glass,  1 ,  1 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Makeshift/salvaged/improvised materials,  31 ,  13 ,  -   ,  1 ,  11 ,  -   ,  6 ,  -   ,  -   ,  -   
Trapal,  63 ,  13 ,  -   ,  -   ,  29 ,  -   ,  -   ,  21 ,  -   ,  -   
Others,  216 ,  107 ,  -   ,  -   ,  105 ,  -   ,  1 ,  2 ,  1 ,  -   
No walls,  2 ,  2 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Not Reported,  28 ,  22 ,  -   ,  -   ,  6 ,  -   ,  -   ,  -   ,  -   ,  -   
SAN FRANCISCO,,,,,,,,,,
Total,  16.902 ,  12.657 ,  101 ,  637 ,  3.439 ,  2 ,  51 ,  7 ,  6 ,  2 
Concrete/brick/stone,  4.399 ,  4.289 ,  68 ,  21 ,  19 ,  1 ,  1 ,  -   ,  -   ,  -   
Wood,  7.478 ,  5.439 ,  15 ,  179 ,  1.832 ,  -   ,  12 ,  1 ,  -   ,  -   
Half concrete/brick/stone and half wood,  2.258 ,  1.775 ,  18 ,  413 ,  47 ,  1 ,  4 ,  -   ,  -   ,  -   
Galvanized iron/aluminum,  44 ,  28 ,  -   ,  3 ,  13 ,  -   ,  -   ,  -   ,  -   ,  -   
Bamboo/sawali/cogon/nipa,  2.292 ,  836 ,  -   ,  21 ,  1.422 ,  -   ,  6 ,  1 ,  6 ,  -   
Asbestos,  7 ,  7 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Glass,  7 ,  7 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Makeshift/salvaged/improvised materials,  88 ,  43 ,  -   ,  -   ,  18 ,  -   ,  27 ,  -   ,  -   ,  -   
Trapal,  32 ,  12 ,  -   ,  -   ,  15 ,  -   ,  1 ,  4 ,  -   ,  -   
Others,  194 ,  127 ,  -   ,  -   ,  67 ,  -   ,  -   ,  -   ,  -   ,  -   
No walls,  3 ,  1 ,  -   ,  -   ,  1 ,  -   ,  -   ,  1 ,  -   ,  -   
Not Reported,  100 ,  93 ,  -   ,  -   ,  5 ,  -   ,  -   ,  -   ,  -   ,  2 
SAN LUIS,,,,,,,,,,
Total,  6.633 ,  2.364 ,  7 ,  32 ,  4.147 ,  1 ,  10 ,  2 ,  70 ,  -   
Concrete/brick/stone,  219 ,  207 ,  3 ,  2 ,  7 ,  -   ,  -   ,  -   ,  -   ,  -   
Wood,  4.956 ,  1.794 ,  4 ,  22 ,  3.059 ,  -   ,  5 ,  2 ,  70 ,  -   
Half concrete/brick/stone and half wood,  364 ,  318 ,  -   ,  6 ,  40 ,  -   ,  -   ,  -   ,  -   ,  -   
Galvanized iron/aluminum,  29 ,  8 ,  -   ,  -   ,  21 ,  -   ,  -   ,  -   ,  -   ,  -   
Bamboo/sawali/cogon/nipa,  1.011 ,  26 ,  -   ,  2 ,  983 ,  -   ,  -   ,  -   ,  -   ,  -   
Asbestos,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Glass,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Makeshift/salvaged/improvised materials,  21 ,  2 ,  -   ,  -   ,  14 ,  -   ,  5 ,  -   ,  -   ,  -   
Trapal,  23 ,  3 ,  -   ,  -   ,  20 ,  -   ,  -   ,  -   ,  -   ,  -   
Others,  5 ,  5 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
No walls,  1 ,  -   ,  -   ,  -   ,  1 ,  -   ,  -   ,  -   ,  -   ,  -   
Not Reported,  4 ,  1 ,  -   ,  -   ,  2 ,  1 ,  -   ,  -   ,  -   ,  -   
SANTA JOSEFA,,,,,,,,,,
Total,  5.853 ,  5.141 ,  7 ,  189 ,  498 ,  1 ,  4 ,  11 ,  2 ,  -   
Concrete/brick/stone,  1.411 ,  1.406 ,  1 ,  1 ,  2 ,  -   ,  1 ,  -   ,  -   ,  -   
Wood,  2.419 ,  2.041 ,  2 ,  78 ,  291 ,  1 ,  2 ,  2 ,  2 ,  -   
Half concrete/brick/stone and half wood,  887 ,  770 ,  3 ,  106 ,  8 ,  -   ,  -   ,  -   ,  -   ,  -   
Galvanized iron/aluminum,  21 ,  19 ,  1 ,  -   ,  1 ,  -   ,  -   ,  -   ,  -   ,  -   
Bamboo/sawali/cogon/nipa,  1.022 ,  821 ,  -   ,  1 ,  192 ,  -   ,  1 ,  7 ,  -   ,  -   
Asbestos,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Glass,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Makeshift/salvaged/improvised materials,  33 ,  32 ,  -   ,  -   ,  1 ,  -   ,  -   ,  -   ,  -   ,  -   
Trapal,  29 ,  24 ,  -   ,  -   ,  3 ,  -   ,  -   ,  2 ,  -   ,  -   
Others,  4 ,  4 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
No walls,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Not Reported,  27 ,  24 ,  -   ,  3 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
TALACOGON,,,,,,,,,,
Total,  8.180 ,  3.795 ,  51 ,  104 ,  4.210 ,  1 ,  16 ,  3 ,  -   ,  -   
Concrete/brick/stone,  670 ,  621 ,  32 ,  8 ,  8 ,  1 ,  -   ,  -   ,  -   ,  -   
Wood,  5.776 ,  2.624 ,  15 ,  56 ,  3.074 ,  -   ,  6 ,  1 ,  -   ,  -   
Half concrete/brick/stone and half wood,  453 ,  388 ,  2 ,  39 ,  24 ,  -   ,  -   ,  -   ,  -   ,  -   
Galvanized iron/aluminum,  17 ,  5 ,  -   ,  1 ,  11 ,  -   ,  -   ,  -   ,  -   ,  -   
Bamboo/sawali/cogon/nipa,  1.118 ,  119 ,  -   ,  -   ,  993 ,  -   ,  6 ,  -   ,  -   ,  -   
Asbestos,  22 ,  22 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Glass,  1 ,  1 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Makeshift/salvaged/improvised materials,  102 ,  8 ,  -   ,  -   ,  90 ,  -   ,  4 ,  -   ,  -   ,  -   
Trapal,  10 ,  1 ,  -   ,  -   ,  8 ,  -   ,  -   ,  1 ,  -   ,  -   
Others,  1 ,  -   ,  -   ,  -   ,  1 ,  -   ,  -   ,  -   ,  -   ,  -   
No walls,  2 ,  -   ,  -   ,  -   ,  1 ,  -   ,  -   ,  1 ,  -   ,  -   
Not Reported,  8 ,  6 ,  2 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
TRENTO,,,,,,,,,,
Total,  11.783 ,  9.114 ,  74 ,  286 ,  2.232 ,  4 ,  13 ,  22 ,  32 ,  6 
Concrete/brick/stone,  2.392 ,  2.336 ,  34 ,  17 ,  4 ,  -   ,  1 ,  -   ,  -   ,  -   
Wood,  7.049 ,  4.959 ,  36 ,  158 ,  1.839 ,  4 ,  8 ,  14 ,  29 ,  2 
Half concrete/brick/stone and half wood,  1.344 ,  1.205 ,  4 ,  107 ,  27 ,  -   ,  1 ,  -   ,  -   ,  -   
Galvanized iron/aluminum,  17 ,  9 ,  -   ,  1 ,  7 ,  -   ,  -   ,  -   ,  -   ,  -   
Bamboo/sawali/cogon/nipa,  889 ,  536 ,  -   ,  3 ,  340 ,  -   ,  3 ,  2 ,  3 ,  2 
Asbestos,  2 ,  2 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Glass,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Makeshift/salvaged/improvised materials,  14 ,  8 ,  -   ,  -   ,  6 ,  -   ,  -   ,  -   ,  -   ,  -   
Trapal,  19 ,  10 ,  -   ,  -   ,  3 ,  -   ,  -   ,  6 ,  -   ,  -   
Others,  23 ,  17 ,  -   ,  -   ,  6 ,  -   ,  -   ,  -   ,  -   ,  -   
No walls,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Not Reported,  34 ,  32 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  2 
VERUELA,,,,,,,,,,
Total,  9.343 ,  7.926 ,  23 ,  164 ,  1.189 ,  2 ,  17 ,  18 ,  2 ,  2 
Concrete/brick/stone,  848 ,  836 ,  9 ,  1 ,  1 ,  1 ,  -   ,  -   ,  -   ,  -   
Wood,  5.486 ,  4.914 ,  10 ,  59 ,  487 ,  1 ,  8 ,  6 ,  1 ,  -   
Half concrete/brick/stone and half wood,  807 ,  750 ,  2 ,  54 ,  1 ,  -   ,  -   ,  -   ,  -   ,  -   
Galvanized iron/aluminum,  94 ,  20 ,  2 ,  47 ,  25 ,  -   ,  -   ,  -   ,  -   ,  -   
Bamboo/sawali/cogon/nipa,  1.987 ,  1.310 ,  -   ,  3 ,  660 ,  -   ,  5 ,  6 ,  1 ,  2 
Asbestos,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Glass,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Makeshift/salvaged/improvised materials,  27 ,  13 ,  -   ,  -   ,  9 ,  -   ,  3 ,  2 ,  -   ,  -   
Trapal,  44 ,  34 ,  -   ,  -   ,  5 ,  -   ,  1 ,  4 ,  -   ,  -   
Others,  31 ,  30 ,  -   ,  -   ,  1 ,  -   ,  -   ,  -   ,  -   ,  -   
No walls,  2 ,  2 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Not Reported,  17 ,  17 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
SIBAGAT,,,,,,,,,,
Total,  6.632 ,  5.240 ,  23 ,  35 ,  1.265 ,  1 ,  6 ,  3 ,  59 ,  -   
Concrete/brick/stone,  765 ,  751 ,  11 ,  1 ,  2 ,  -   ,  -   ,  -   ,  -   ,  -   
Wood,  5.017 ,  3.913 ,  11 ,  24 ,  1.005 ,  1 ,  3 ,  1 ,  59 ,  -   
Half concrete/brick/stone and half wood,  472 ,  455 ,  1 ,  8 ,  8 ,  -   ,  -   ,  -   ,  -   ,  -   
Galvanized iron/aluminum,  9 ,  4 ,  -   ,  1 ,  4 ,  -   ,  -   ,  -   ,  -   ,  -   
Bamboo/sawali/cogon/nipa,  347 ,  108 ,  -   ,  1 ,  236 ,  -   ,  -   ,  2 ,  -   ,  -   
Asbestos,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Glass,  1 ,  1 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Makeshift/salvaged/improvised materials,  13 ,  2 ,  -   ,  -   ,  8 ,  -   ,  3 ,  -   ,  -   ,  -   
Trapal,  2 ,  -   ,  -   ,  -   ,  2 ,  -   ,  -   ,  -   ,  -   ,  -   
Others,  1 ,  1 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
No walls,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Not Reported,  5 ,  5 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
SURIGAO DEL NORTE,,,,,,,,,,
Total,  106.660 ,  71.218 ,  1.882 ,  5.460 ,  27.572 ,  87 ,  271 ,  60 ,  90 ,  20 
Concrete/brick/stone,  43.555 ,  40.080 ,  1.566 ,  666 ,  1.209 ,  8 ,  15 ,  2 ,  9 ,  -   
Wood,  38.945 ,  20.847 ,  174 ,  1.642 ,  16.025 ,  71 ,  107 ,  19 ,  55 ,  5 
Half concrete/brick/stone and half wood,  12.404 ,  8.086 ,  119 ,  2.947 ,  1.213 ,  3 ,  18 ,  1 ,  17 ,  -   
Galvanized iron/aluminum,  604 ,  432 ,  14 ,  44 ,  112 ,  -   ,  2 ,  -   ,  -   ,  -   
Bamboo/sawali/cogon/nipa,  10.142 ,  1.357 ,  -   ,  140 ,  8.601 ,  -   ,  28 ,  10 ,  4 ,  2 
Asbestos,  59 ,  56 ,  -   ,  -   ,  -   ,  3 ,  -   ,  -   ,  -   ,  -   
Glass,  10 ,  10 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Makeshift/salvaged/improvised materials,  523 ,  172 ,  -   ,  10 ,  235 ,  -   ,  100 ,  4 ,  2 ,  -   
Trapal,  248 ,  84 ,  -   ,  -   ,  137 ,  -   ,  1 ,  24 ,  2 ,  -   
Others,  27 ,  7 ,  -   ,  -   ,  19 ,  -   ,  -   ,  -   ,  1 ,  -   
No walls,  23 ,  11 ,  9 ,  -   ,  3 ,  -   ,  -   ,  -   ,  -   ,  -   
Not Reported,  120 ,  76 ,  -   ,  11 ,  18 ,  2 ,  -   ,  -   ,  -   ,  13 
ALEGRIA,,,,,,,,,,
Total,  3.402 ,  2.031 ,  40 ,  182 ,  1.147 ,  -   ,  -   ,  2 ,  -   ,  -   
Concrete/brick/stone,  1.376 ,  1.254 ,  39 ,  60 ,  23 ,  -   ,  -   ,  -   ,  -   ,  -   
Wood,  1.363 ,  586 ,  -   ,  21 ,  754 ,  -   ,  -   ,  2 ,  -   ,  -   
Half concrete/brick/stone and half wood,  259 ,  138 ,  1 ,  92 ,  28 ,  -   ,  -   ,  -   ,  -   ,  -   
Galvanized iron/aluminum,  32 ,  20 ,  -   ,  9 ,  3 ,  -   ,  -   ,  -   ,  -   ,  -   
Bamboo/sawali/cogon/nipa,  360 ,  29 ,  -   ,  -   ,  331 ,  -   ,  -   ,  -   ,  -   ,  -   
Asbestos,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Glass,  1 ,  1 ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Makeshift/salvaged/improvised materials,  5 ,  2 ,  -   ,  -   ,  3 ,  -   ,  -   ,  -   ,  -   ,  -   
Trapal,  6 ,  1 ,  -   ,  -   ,  5 ,  -   ,  -   ,  -   ,  -   ,  -   
Others,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
No walls,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
Not Reported,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   
