,name,poverty-inc,cov,conf-int-lowerlimit,conf-int-upper-limit,year
959,Mulondo,"65,9","9,2","55,9","75,9",2015
960,Munai,"56,3","10,1","46,9","65,6",2015
961,Muntinlupa,"2,9","27,2","1,6","4,2",2015
962,Murcia,"21,6","17,4","15,4","27,8",2015
963,Mutia,"50,0","8,7","42,8","57,2",2015
964,Naawan,"25,0","9,3","21,2","28,8",2015
965,Nabas,"25,1","13,7","19,5","30,8",2015
966,Nabua,"30,6","7,9","26,6","34,5",2015
967,Nabunturan,"22,7","14,2","17,4","28,0",2015
968,Naga (CS),"19,3","11,4","15,7","22,9",2015
969,Naga (CU),"21,1","12,7","16,7","25,5",2015
970,Naga (ZS),"41,6","8,2","36,0","47,2",2015
971,Nagbukel,"16,9","17,6","12,0","21,7",2015
972,Nagcarlan,"5,6","9,8","4,7","6,5",2015
973,Nagtipunan,"19,6","17,5","13,9","25,2",2015
974,Naguilian (IA),"15,2","12,4","12,1","18,3",2015
975,Naguilian (LU),"5,9","15,7","4,4","7,5",2015
976,Naic,"12,3","3,2","11,7","13,0",2015
977,Nampicuan,"19,1","17,0","13,8","24,4",2015
978,Narra,"18,3","15,7","13,6","23,0",2015
979,Narvacan,"13,2","12,8","10,5","16,0",2015
980,Nasipit,"26,7","10,1","22,2","31,2",2015
981,Nasugbu,"12,7","9,8","10,7","14,8",2015
982,Natividad,"11,7","16,5","8,5","14,9",2015
983,Natonin,"35,7","9,2","30,3","41,0",2015
984,Naujan,"19,0","8,6","16,3","21,7",2015
985,Naval,"27,7","11,7","22,3","33,0",2015
986,Navotas,"5,5","28,4","2,9","8,1",2015
987,New Bataan,"31,3","12,7","24,7","37,8",2015
988,New Corella,"40,1","11,1","32,7","47,4",2015
989,New Lucena,"20,0","15,1","15,0","25,0",2015
990,New Washington,"17,4","20,0","11,7","23,1",2015
991,Norala,"31,0","9,5","26,2","35,8",2015
992,Northern Kabuntalan,"56,4","17,5","40,2","72,7",2015
993,Norzagaray,"8,6","23,4","5,3","11,8",2015
994,Noveleta,"8,6","19,4","5,8","11,3",2015
995,Nueva Era,"14,6","19,8","9,8","19,3",2015
996,Nueva Valencia,"26,4","12,4","21,0","31,8",2015
997,Numancia,"12,6","21,1","8,2","17,0",2015
998,Nunungan,"69,1","8,8","59,0","79,1",2015
999,Oas,"31,8","8,1","27,5","36,0",2015
1000,Obando,"5,2","22,4","3,3","7,2",2015
1001,Ocampo,"35,0","8,9","29,9","40,2",2015
1002,Odiongan,"18,0","17,8","12,7","23,2",2015
1003,Old Panamao,"59,7","14,2","45,8","73,7",2015
1004,Olongapo,"11,6","19,0","8,0","15,3",2015
1005,Olutanga,"49,4","8,2","42,7","56,0",2015
1006,Omar,"53,6","19,4","36,5","70,6",2015
1007,Opol,"20,7","9,9","17,3","24,0",2015
1008,Orani,"10,6","15,5","7,9","13,2",2015
1009,Oras,"45,6","7,9","39,7","51,5",2015
1010,Orion,"14,5","17,4","10,3","18,6",2015
1011,Ormoc,"29,4","7,6","25,7","33,0",2015
1012,Oroquieta,"20,9","10,7","17,2","24,6",2015
1013,Oslob,"35,7","8,4","30,8","40,7",2015
1014,Oton,"15,3","14,1","11,7","18,8",2015
1015,Ozamiz,"17,8","12,6","14,1","21,5",2015
1016,Padada,"14,3","18,7","9,9","18,7",2015
1017,Padre Burgos (QN),"20,9","12,9","16,5","25,3",2015
1018,Padre Burgos (SL),"34,6","12,2","27,7","41,6",2015
1019,Padre Garcia,"7,2","19,7","4,9","9,5",2015
1020,Paete,"5,4","37,9","2,0","8,8",2015
1021,Pagadian,"20,5","9,0","17,4","23,5",2015
1022,Pagagawan,"59,4","12,7","47,0","71,8",2015
1023,Pagalungan,"53,0","16,3","38,8","67,3",2015
1024,Pagayawan,"73,2","9,1","62,2","84,2",2015
1025,Pagbilao,"10,1","15,8","7,4","12,7",2015
1026,Paglat,"58,6","18,3","41,0","76,2",2015
1027,Pagsanghan,"37,3","10,7","30,8","43,9",2015
1028,Pagsanjan,"4,9","23,6","3,0","6,8",2015
1029,Pagudpud,"9,5","17,7","6,7","12,2",2015
1030,Pakil,"11,9","19,7","8,0","15,8",2015
1031,Palanan,"27,2","15,5","20,3","34,1",2015
1032,Palanas,"44,7","8,6","38,4","51,1",2015
1033,Palapag,"48,2","8,2","41,7","54,6",2015
1034,Palauig,"22,9","11,7","18,5","27,3",2015
1035,Palayan,"14,5","14,4","11,1","17,9",2015
1036,Palimbang,"64,3","3,1","61,0","67,6",2015
1037,Palo,"22,4","11,3","18,3","26,6",2015
1038,Palompon,"28,8","8,8","24,7","32,9",2015
1039,Paluan,"40,6","12,1","32,5","48,7",2015
1040,Pambujan,"54,1","7,4","47,5","60,7",2015
1041,Pamplona (CG),"15,0","19,2","10,2","19,7",2015
1042,Pamplona (CS),"38,7","8,5","33,3","44,2",2015
1043,Pamplona (NR),"40,3","7,6","35,3","45,3",2015
1044,Panabo,"19,1","10,7","15,7","22,5",2015
1045,Panaon,"27,8","13,6","21,6","34,0",2015
1046,Panay,"19,3","15,3","14,4","24,1",2015
1047,Pandag,"61,1","18,1","42,9","79,4",2015
1048,Pandami,"49,2","17,5","35,1","63,3",2015
1049,Pandan (AE),"20,4","14,0","15,7","25,0",2015
1050,Pandan (CT),"52,2","6,6","46,5","57,9",2015
1051,Pandi,"8,8","16,6","6,4","11,1",2015
1052,Panganiban,"40,4","8,7","34,6","46,1",2015
1053,Pangantucan,"49,1","9,2","41,7","56,5",2015
1054,Pangil,"8,6","26,8","4,8","12,4",2015
1055,Panglao,"19,7","16,8","14,2","25,1",2015
1056,Panglima Estino,"62,8","16,4","45,9","79,8",2015
1057,Panglima Sugala,"29,4","25,1","17,2","41,5",2015
1058,Pangutaran,"48,3","18,6","33,5","63,2",2015
1059,Paniqui,"12,2","11,5","9,9","14,5",2015
1060,Panitan,"17,9","17,1","12,9","23,0",2015
1061,Pantabangan,"24,9","12,6","19,8","30,1",2015
1062,Pantao Ragat,"58,8","9,5","49,6","67,9",2015
1063,Pantar,"53,2","6,8","47,3","59,1",2015
1064,Pantukan,"26,2","14,7","19,9","32,5",2015
1065,Panukulan,"39,5","14,0","30,4","48,5",2015
1066,Paoay,"8,4","19,4","5,7","11,1",2015
1067,Paombong,"8,3","23,4","5,1","11,5",2015
1068,Paracale,"35,8","8,4","30,8","40,8",2015
1069,Paracelis,"30,6","10,4","25,3","35,8",2015
1070,Paranas,"39,2","9,0","33,4","45,0",2015
1071,Parang (MA),"44,9","19,5","30,5","59,3",2015
1072,Parang (SU),"55,0","10,6","45,4","64,5",2015
1073,Paranaque,"2,7","18,4","1,9","3,5",2015
1074,Pasacao,"41,6","8,5","35,8","47,4",2015
1075,Pasay,"3,0","11,2","2,5","3,6",2015
1076,Pasig,"2,5","19,3","1,7","3,3",2015
1077,Pasil,"27,7","10,4","22,9","32,4",2015
1078,Passi,"23,3","11,3","18,9","27,6",2015
1079,Pastrana,"40,7","9,2","34,5","46,9",2015
1080,Pasuquin,"10,6","18,7","7,3","13,9",2015
1081,Pata,"59,4","14,3","45,4","73,3",2015
1082,Pateros,"2,5","36,2","1,0","4,1",2015
1083,Patikul,"40,2","19,9","27,0","53,3",2015
1084,Patnanungan,"45,2","18,0","31,8","58,5",2015
1085,Patnongon,"22,3","13,1","17,5","27,1",2015
1086,Pavia,"10,7","19,1","7,3","14,0",2015
1087,Payao,"57,3","8,4","49,4","65,2",2015
1088,Perez,"33,6","18,3","23,5","43,8",2015
1089,Penablanca,"12,6","14,7","9,6","15,7",2015
1090,Penaranda,"13,7","24,7","8,1","19,2",2015
1091,Penarrubia,"18,3","14,8","13,9","22,8",2015
1092,Piagapo,"68,1","8,4","58,6","77,5",2015
1093,Piat,"14,4","15,2","10,8","17,9",2015
1094,Picong,"71,4","7,8","62,2","80,6",2015
1095,Piddig,"11,4","19,1","7,8","14,9",2015
1096,Pidigan,"14,8","15,8","11,0","18,7",2015
1097,Pigcawayan,"38,8","5,4","35,4","42,2",2015
1098,Pikit,"58,8","2,9","56,0","61,6",2015
1099,Pila,"6,7","19,3","4,6","8,8",2015
1100,Pilar (AA),"18,3","11,7","14,8","21,9",2015
1101,Pilar (BN),"12,6","17,0","9,0","16,1",2015
1102,Pilar (BL),"38,2","9,4","32,3","44,1",2015
1103,Pilar (CZ),"23,0","17,3","16,4","29,6",2015
1104,Pilar (CU),"31,9","11,5","25,8","37,9",2015
1105,Pilar (SO),"47,5","7,9","41,4","53,6",2015
1106,Pilar (SN),"36,8","9,9","30,8","42,8",2015
1107,Pili,"29,3","7,9","25,5","33,1",2015
1108,Pililla,"8,0","29,3","4,1","11,8",2015
1109,Pinabacdao,"45,5","10,6","37,6","53,4",2015
1110,Pinamalayan,"19,7","12,8","15,6","23,9",2015
1111,Pinamungajan,"28,5","10,3","23,7","33,4",2015
1112,Pinili,"12,4","16,7","9,0","15,8",2015
1113,Pintuyan,"41,3","10,0","34,5","48,2",2015
1114,Pinukpuk,"30,4","7,3","26,7","34,0",2015
1115,Pio Duran,"37,4","9,4","31,6","43,2",2015
1116,Pio V Corpuz,"40,0","8,3","34,5","45,4",2015
1117,Pitogo (QN),"25,4","14,2","19,5","31,3",2015
1118,Pitogo (ZR),"43,6","11,8","35,2","52,0",2015
1119,Pinan,"46,1","7,3","40,5","51,6",2015
1120,Placer (MS),"47,2","6,8","41,9","52,5",2015
1121,Placer (SN),"34,4","9,6","29,0","39,8",2015
1122,Plaridel (BU),"6,0","19,4","4,1","7,9",2015
1123,Plaridel (MC),"34,5","11,2","28,1","40,8",2015
1124,Plaridel (QN),"14,1","21,3","9,2","19,1",2015
1125,Pola,"18,3","19,5","12,5","24,2",2015
1126,Polanco,"40,5","7,3","35,7","45,4",2015
1127,Polangui,"24,4","8,8","20,8","27,9",2015
1128,Polillo,"24,5","15,2","18,4","30,7",2015
1129,Polomolok,"24,6","10,6","20,3","28,9",2015
1130,Pontevedra (CZ),"17,9","15,6","13,3","22,5",2015
1131,Pontevedra (NO),"16,6","22,4","10,5","22,7",2015
1132,Poona Bayabao,"60,9","12,8","48,1","73,7",2015
1133,Poona Piagapo,"62,8","6,6","56,0","69,6",2015
1134,Porac,"11,1","16,7","8,1","14,1",2015
1135,Poro,"34,1","9,7","28,6","39,6",2015
1136,Pototan,"21,2","10,6","17,5","25,0",2015
1137,Pozorrubio,"10,2","12,3","8,1","12,2",2015
1138,Presentacion,"52,8","7,1","46,6","59,0",2015
1139,President Garcia,"45,8","7,0","40,5","51,1",2015
1140,President Quirino,"30,1","8,8","25,8","34,5",2015
1141,President Roxas (CZ),"22,1","17,5","15,7","28,5",2015
1142,President Roxas (NC),"41,6","6,8","36,9","46,2",2015
1143,Roxas (ZN),"57,9","5,7","52,4","63,3",2015
1144,Prieto Diaz,"42,4","8,7","36,3","48,4",2015
1145,Prosperidad,"40,3","6,5","36,0","44,6",2015
1146,Pualas,"64,5","10,2","53,7","75,3",2015
1147,Pudtol,"26,4","9,0","22,5","30,3",2015
1148,Puerto Galera,"7,9","23,4","4,8","10,9",2015
1149,Puerto Princesa,"11,3","13,1","8,8","13,7",2015
1150,Pugo,"5,8","25,6","3,4","8,3",2015
1151,Pulilan,"7,4","17,9","5,2","9,6",2015
1152,Pulupandan,"12,6","20,7","8,3","16,9",2015
1153,Pura,"15,9","19,4","10,8","21,0",2015
1154,Quezon (BK),"55,3","7,7","48,3","62,3",2015
1155,Quezon (IA),"18,0","15,1","13,6","22,5",2015
1156,Quezon (MM),"3,3","12,7","2,6","4,0",2015
1157,Quezon (NE),"18,0","14,3","13,7","22,2",2015
1158,Quezon (NV),"13,3","22,3","8,4","18,1",2015
1159,Quezon (PN),"39,1","12,1","31,3","46,9",2015
1160,Quezon (QN),"26,2","16,5","19,1","33,3",2015
1161,Quinapondan,"43,5","8,0","37,8","49,3",2015
1162,Quirino (IS),"20,4","17,5","14,5","26,2",2015
1163,Quirino (IA),"10,8","16,2","7,9","13,7",2015
1164,Ragay,"44,6","5,9","40,3","49,0",2015
1165,Rajah Buayan,"55,4","16,8","40,0","70,7",2015
1166,Ramon,"13,4","16,1","9,9","16,9",2015
1167,Ramon Magsaysay,"37,4","7,6","32,7","42,0",2015
1168,Ramos,"15,0","21,6","9,6","20,3",2015
1169,Rapu-Rapu,"42,2","8,5","36,3","48,2",2015
1170,Real,"23,4","10,5","19,3","27,4",2015
1171,Reina Mercedes,"12,1","14,3","9,2","14,9",2015
1172,Remedios T. Romualdez,"34,0","12,9","26,8","41,2",2015
1173,Rizal (CG),"22,6","13,7","17,5","27,8",2015
1174,Rizal (KA),"15,3","13,3","12,0","18,7",2015
1175,Rizal (LA),"3,0","30,4","1,5","4,5",2015
1176,Rizal (NE),"15,2","11,1","12,4","18,0",2015
1177,Rizal (OM),"36,5","13,5","28,4","44,6",2015
1178,Rizal (PN),"40,5","11,8","32,6","48,4",2015
1179,Rizal (ZN),"36,5","7,9","31,8","41,2",2015
1180,Rodriguez,"4,5","27,7","2,5","6,6",2015
1181,Romblon,"28,3","13,1","22,2","34,4",2015
1182,Ronda,"30,2","12,8","23,9","36,6",2015
1183,Rosales,"13,3","13,3","10,4","16,2",2015
1184,Rosario (AS),"43,0","13,0","33,8","52,2",2015
1185,Rosario (BS),"11,6","14,0","8,9","14,2",2015
1186,Rosario (CE),"5,6","23,5","3,4","7,8",2015
1187,Rosario (LU),"6,4","17,4","4,6","8,3",2015
1188,Rosario (NS),"45,2","12,0","36,2","54,1",2015
1189,R.T. Lim,"45,5","7,2","40,1","50,8",2015
1190,Roxas (CZ),"14,7","15,6","10,9","18,4",2015
1191,Roxas (IA),"13,5","15,8","10,0","17,1",2015
1192,Roxas (OR),"19,2","17,5","13,6","24,7",2015
1193,Roxas (PN),"18,3","11,3","14,9","21,8",2015
1194,Sabangan,"19,1","11,7","15,4","22,7",2015
1195,Sablan,"6,8","22,1","4,3","9,2",2015
1196,Sablayan,"28,6","12,0","23,0","34,3",2015
1197,Sabtang,"24,2","17,1","17,4","31,0",2015
1198,Sadanga,"37,4","11,7","30,2","44,7",2015
1199,Sagada,"25,4","8,9","21,6","29,1",2015
1200,Sagay (CM),"44,9","7,0","39,7","50,1",2015
1201,Sagay (NO),"22,5","14,3","17,2","27,7",2015
1202,Sagbayan,"23,9","11,1","19,5","28,3",2015
1203,Saguday,"10,1","24,9","6,0","14,2",2015
1204,Saguiaran,"62,0","9,8","52,0","72,0",2015
1205,Sagnay,"44,2","7,3","38,9","49,5",2015
1206,Saint Bernard,"40,2","9,2","34,1","46,4",2015
1207,Salay,"25,9","9,1","22,0","29,8",2015
1208,Salcedo (ES),"40,1","8,0","34,8","45,4",2015
1209,Salcedo (IS),"15,1","15,1","11,3","18,9",2015
1210,Sallapadan,"15,3","17,2","10,9","19,6",2015
1211,Salug,"49,7","7,1","43,9","55,4",2015
1212,Salvador,"62,8","7,8","54,7","70,9",2015
1213,Salvador Benedicto,"25,9","27,3","14,2","37,5",2015
1214,Samal,"13,1","16,9","9,5","16,8",2015
1215,Samboan,"35,9","9,1","30,5","41,3",2015
1216,Sampaloc,"11,4","15,7","8,4","14,3",2015
1217,San Agustin (IA),"13,6","16,9","9,8","17,4",2015
1218,San Agustin (RN),"37,1","11,6","30,1","44,2",2015
1219,San Agustin (SS),"41,5","8,9","35,4","47,6",2015
1220,San Andres (CT),"44,1","7,9","38,4","49,9",2015
1221,San Andres (QN),"43,8","15,2","32,8","54,7",2015
1222,San Andres (RN),"30,0","14,7","22,8","37,3",2015
1223,San Antonio (NS),"43,2","11,0","35,4","51,0",2015
1224,San Antonio (NE),"14,8","18,5","10,3","19,3",2015
1225,San Antonio (QN),"19,2","11,0","15,8","22,7",2015
1226,San Antonio (ZA),"15,9","16,5","11,6","20,2",2015
1227,San Benito,"39,9","14,6","30,4","49,5",2015
1228,San Carlos (NO),"24,1","17,7","17,1","31,1",2015
1229,San Carlos (PS),"12,3","9,8","10,3","14,2",2015
1230,Sanchez-Mira,"9,9","19,5","6,7","13,1",2015
1231,San Clemente,"14,2","18,8","9,8","18,6",2015
1232,San Dionisio,"28,2","12,3","22,5","33,9",2015
1233,San Emilio,"18,8","23,5","11,6","26,1",2015
1234,San Enrique (IO),"25,8","12,9","20,4","31,3",2015
1235,San Enrique (NO),"15,7","24,4","9,4","21,9",2015
1236,San Esteban,"10,9","21,0","7,1","14,6",2015
1237,San Fabian,"10,1","12,7","8,0","12,2",2015
1238,San Felipe,"16,7","20,0","11,2","22,1",2015
1239,San Fernando (BK),"59,0","10,3","49,0","69,0",2015
1240,San Fernando (CS),"35,5","7,6","31,1","40,0",2015
1241,San Fernando (CU),"24,3","12,6","19,2","29,3",2015
1242,San Fernando (LU),"3,8","16,2","2,8","4,8",2015
1243,San Fernando (MS),"35,9","8,2","31,1","40,8",2015
1244,San Fernando (PA),"6,5","14,1","5,0","7,9",2015
1245,San Fernando (RN),"37,7","12,7","29,9","45,6",2015
1246,San Francisco (AS),"32,2","8,3","27,8","36,6",2015
1247,San Francisco (CU),"44,1","9,2","37,4","50,8",2015
1248,San Francisco (QN),"39,3","12,7","31,0","47,5",2015
1249,San Francisco (SL),"41,4","7,6","36,2","46,6",2015
1250,San Francisco (SN),"35,7","10,9","29,3","42,1",2015
1251,San Gabriel,"15,1","15,7","11,2","19,0",2015
1252,San Guillermo,"23,5","13,0","18,5","28,5",2015
1253,San Ildefonso (BU),"9,2","12,3","7,3","11,0",2015
1254,San Ildefonso (IS),"10,2","21,6","6,6","13,8",2015
1255,San Isidro (AA),"17,2","17,3","12,3","22,2",2015
1256,San Isidro (BL),"30,9","15,3","23,1","38,6",2015
1257,San Isidro (DN),"42,2","11,8","34,0","50,4",2015
1258,San Isidro (DO),"34,3","12,8","27,1","41,6",2015
1259,San Isidro (IA),"11,7","19,0","8,0","15,4",2015
1260,San Isidro (LE),"41,9","9,6","35,3","48,6",2015
1261,San Isidro (NS),"38,0","11,1","31,0","44,9",2015
1262,San Isidro (NE),"10,2","20,1","6,8","13,6",2015
1263,San Isidro (SN),"36,6","12,2","29,3","44,0",2015
1264,San Jacinto (MS),"34,0","9,8","28,5","39,5",2015
1265,San Jacinto (PS),"11,5","14,7","8,7","14,3",2015
1266,San Joaquin,"26,7","10,1","22,2","31,1",2015
1267,San Jorge,"45,5","8,4","39,2","51,7",2015
1268,San Jose (AE),"12,7","17,8","9,0","16,4",2015
1269,San Jose (BS),"4,2","24,6","2,5","5,9",2015
1270,San Jose (CS),"32,7","8,6","28,1","37,3",2015
1271,San Jose (DI),"36,2","9,5","30,5","41,9",2015
1272,San Jose (NR),"32,5","12,0","26,1","38,9",2015
1273,San Jose (NS),"40,0","10,6","33,1","47,0",2015
1274,San Jose (NE),"13,2","11,8","10,6","15,7",2015
1275,San Jose (OM),"22,7","11,3","18,5","26,8",2015
1276,San Jose (RN),"33,9","18,7","23,4","44,3",2015
1277,San Jose (TC),"18,3","18,1","12,9","23,8",2015
1278,San Jose De Buan,"55,7","11,8","44,9","66,5",2015
1279,San Jose Del Monte,"7,0","18,2","4,9","9,1",2015
1280,San Juan (AA),"16,8","14,1","12,9","20,7",2015
1281,San Juan (BS),"15,4","13,7","11,9","18,8",2015
1282,San Juan (IS),"11,7","12,5","9,3","14,1",2015
1283,San Juan (LU),"5,5","16,5","4,0","7,0",2015
1284,San Juan (MM),"2,4","23,4","1,4","3,3",2015
1285,San Juan (SR),"28,3","10,6","23,4","33,3",2015
1286,San Juan (SL),"35,2","10,9","28,9","41,5",2015
1287,San Julian,"41,9","9,5","35,4","48,5",2015
1288,San Leonardo,"15,8","15,5","11,8","19,9",2015
1289,San Lorenzo,"28,9","19,2","19,7","38,0",2015
1290,San Lorenzo Ruiz,"36,4","10,5","30,1","42,7",2015
1291,San Luis (AS),"49,6","7,4","43,5","55,6",2015
1292,San Luis (AU),"11,8","18,1","8,3","15,3",2015
1293,San Luis (BS),"5,9","19,4","4,0","7,8",2015
1294,San Luis (PA),"9,6","23,6","5,9","13,3",2015
1295,San Manuel (IA),"13,5","15,0","10,2","16,8",2015
1296,San Manuel (PS),"12,4","15,8","9,2","15,7",2015
1297,San Manuel (TC),"16,7","16,6","12,1","21,3",2015
1298,San Marcelino,"15,2","14,2","11,7","18,8",2015
1299,San Mariano,"25,3","9,9","21,2","29,5",2015
1300,San Mateo (IA),"9,9","13,2","7,8","12,1",2015
1301,San Mateo (RL),"5,4","26,6","3,0","7,7",2015
1302,San Miguel (BL),"31,6","8,9","27,0","36,2",2015
1303,San Miguel (BU),"10,5","13,5","8,2","12,8",2015
1304,San Miguel (CT),"44,5","8,3","38,4","50,6",2015
1305,San Miguel (IO),"18,9","20,1","12,7","25,2",2015
1306,San Miguel (LE),"41,1","8,9","35,1","47,0",2015
1307,San Miguel (SS),"45,5","7,3","40,1","51,0",2015
1308,San Miguel (ZR),"43,0","9,7","36,1","49,9",2015
1309,San Narciso (QN),"35,3","12,9","27,8","42,7",2015
1310,San Narciso (ZA),"13,5","17,0","9,7","17,2",2015
1311,San Nicolas (BS),"12,1","19,9","8,2","16,1",2015
1312,San Nicolas (IN),"7,7","17,8","5,4","9,9",2015
1313,San Nicolas (PS),"13,1","12,3","10,4","15,7",2015
1314,San Pablo (IA),"20,7","13,4","16,2","25,3",2015
1315,San Pablo (LA),"4,2","14,4","3,2","5,2",2015
1316,San Pablo (ZR),"52,9","7,9","46,0","59,8",2015
1317,San Pascual (BS),"2,8","23,2","1,7","3,8",2015
1318,San Pascual (MS),"57,1","7,4","50,2","64,1",2015
1319,San Pedro,"2,7","25,3","1,6","3,8",2015
1320,San Policarpo,"48,6","10,5","40,1","57,0",2015
1321,San Quintin (AA),"11,6","22,1","7,4","15,8",2015
1322,San Quintin (PS),"12,6","15,9","9,3","15,9",2015
1323,San Rafael (BU),"7,0","15,0","5,3","8,7",2015
1324,San Rafael (IO),"23,8","19,8","16,0","31,5",2015
1325,San Remigio (AE),"35,3","10,0","29,4","41,1",2015
1326,San Remigio (CU),"23,6","9,2","20,1","27,2",2015
1327,San Ricardo,"43,8","9,3","37,1","50,5",2015
1328,San Roque,"53,4","8,4","46,1","60,8",2015
1329,San Sebastian,"41,0","13,4","32,0","50,0",2015
1330,San Simon,"12,2","23,0","7,6","16,8",2015
1331,San Teodoro,"22,4","18,0","15,8","29,0",2015
1332,Santiago (AN),"39,5","11,9","31,8","47,3",2015
1333,Santiago (IS),"13,0","15,8","9,6","16,4",2015
1334,Santiago (IA),"12,8","13,8","9,9","15,7",2015
1335,San Vicente (CN),"33,0","11,8","26,6","39,4",2015
1336,San Vicente (IS),"9,6","30,7","4,7","14,4",2015
1337,San Vicente (NS),"53,2","11,1","43,4","62,9",2015
1338,San Vicente (PN),"21,6","15,9","15,9","27,2",2015
1339,Sapad,"64,7","6,3","58,0","71,4",2015
1340,Sapang Dalaga,"41,4","12,1","33,2","49,6",2015
1341,Sapa-Sapa,"28,7","23,6","17,5","39,8",2015
1342,Sapi-An,"21,1","21,8","13,5","28,7",2015
1343,Sara,"23,2","11,8","18,7","27,6",2015
1344,Sarangani,"59,5","13,5","46,3","72,7",2015
1345,Sariaya,"19,8","7,3","17,4","22,2",2015
1346,Sarrat,"8,5","17,9","6,0","11,0",2015
1347,Sasmuan,"15,9","18,3","11,1","20,7",2015
1348,Science City of Munoz,"14,1","11,2","11,5","16,7",2015
1349,Sebaste,"19,8","20,5","13,1","26,4",2015
1350,Senator Ninoy Aquino,"51,0","5,2","46,6","55,3",2015
1351,Sergio Osmena,"67,9","5,8","61,4","74,4",2015
1352,Sevilla,"26,0","14,3","19,9","32,1",2015
1353,Shariff Aguak,"60,2","17,8","42,6","77,8",2015
1354,Shariff Saydona Mustapha,"52,0","17,1","37,3","66,6",2015
1355,Siasi,"46,1","12,3","36,8","55,4",2015
1356,Siaton,"52,9","5,5","48,1","57,7",2015
1357,Siay,"46,2","8,4","39,8","52,6",2015
1358,Siayan,"68,4","5,7","62,0","74,8",2015
1359,Sibagat,"46,2","9,2","39,2","53,2",2015
1360,Sibalom,"20,1","12,1","16,1","24,1",2015
1361,Sibonga,"27,6","10,2","23,0","32,2",2015
1362,Sibuco,"67,1","6,9","59,4","74,7",2015
1363,Sibulan,"21,6","11,4","17,6","25,7",2015
1364,Sibunag,"25,0","15,2","18,7","31,2",2015
1365,Sibutad,"40,8","8,5","35,1","46,5",2015
1366,Sibutu,"26,3","22,7","16,5","36,0",2015
1367,Sierra Bullones,"31,6","9,4","26,7","36,5",2015
1368,Sigay,"21,4","21,7","13,8","29,1",2015
1369,Sigma,"18,3","17,3","13,1","23,5",2015
1370,Sikatuna,"19,4","16,8","14,0","24,7",2015
1371,Silago,"41,7","9,8","35,0","48,4",2015
1372,Silang,"6,9","9,1","5,8","7,9",2015
1373,Silay,"16,0","20,1","10,7","21,3",2015
1374,Silvino Lobos,"78,5","5,1","71,8","85,1",2015
1375,Simunul,"21,8","25,6","12,6","31,0",2015
1376,Sinacaban,"29,5","13,6","22,9","36,1",2015
1377,Sinait,"12,2","12,4","9,7","14,7",2015
1378,Sindangan,"48,4","6,0","43,6","53,1",2015
1379,Siniloan,"8,6","19,7","5,8","11,4",2015
1380,Siocon,"48,2","7,2","42,5","53,9",2015
1381,Sipalay,"24,1","19,1","16,5","31,7",2015
1382,Sipocot,"41,8","5,6","38,0","45,6",2015
1383,Siquijor,"25,2","9,8","21,2","29,3",2015
1384,Sirawai,"54,4","10,4","45,0","63,7",2015
1385,Siruma,"59,2","6,9","52,5","65,9",2015
1386,Sison (PS),"10,0","14,6","7,6","12,4",2015
1387,Sison (SN),"36,8","12,2","29,4","44,2",2015
1388,Sitangkai,"28,9","31,4","13,9","43,8",2015
1389,Socorro (OR),"17,2","13,7","13,3","21,1",2015
1390,Socorro (SN),"38,5","12,1","30,9","46,2",2015
1391,Sofronio Espanola,"30,4","14,0","23,4","37,4",2015
1392,Sogod (CU),"29,2","10,5","24,2","34,2",2015
1393,Sogod (SL),"35,6","8,2","30,8","40,4",2015
1394,Solana,"11,9","13,3","9,3","14,5",2015
1395,Solano,"6,6","25,9","3,8","9,4",2015
1396,Solsona,"10,5","18,1","7,3","13,6",2015
1397,Sominot,"49,4","8,9","42,2","56,6",2015
1398,Sorsogon,"28,5","8,9","24,3","32,7",2015
1399,South Ubian,"25,3","22,8","15,8","34,8",2015
1400,South Upi,"48,5","19,4","33,0","63,9",2015
1401,Santa,"11,2","16,1","8,2","14,1",2015
1402,Santa Ana (CG),"12,5","19,1","8,6","16,5",2015
1403,Santa Ana (PA),"8,8","18,5","6,1","11,4",2015
1404,Santa Barbara (IO),"17,3","12,4","13,8","20,8",2015
1405,Santa Barbara (PS),"11,7","13,7","9,1","14,3",2015
1406,Santa Catalina (IS),"13,3","19,0","9,1","17,5",2015
1407,Santa Catalina (NR),"45,6","6,7","40,6","50,6",2015
1408,Santa Cruz (DS),"22,8","14,8","17,3","28,3",2015
1409,Santa Cruz (IS),"14,7","10,3","12,2","17,2",2015
1410,Santa Cruz (LA),"4,6","24,1","2,8","6,4",2015
1411,Santa Cruz (ME),"15,6","8,3","13,5","17,7",2015
1412,Santa Cruz (OM),"28,4","16,2","20,8","36,0",2015
1413,Santa Cruz (ZA),"23,7","10,4","19,6","27,7",2015
1414,Santa Elena,"43,7","9,6","36,8","50,6",2015
1415,Santa Fe (CU),"33,3","11,6","26,9","39,7",2015
1416,Santa Fe (LE),"33,6","11,6","27,2","40,0",2015
1417,Santa Fe (NV),"15,1","24,3","9,1","21,2",2015
1418,Santa Fe (RN),"32,7","16,4","23,9","41,5",2015
1419,Santa Ignacia,"15,0","13,4","11,7","18,3",2015
1420,Santa Josefa,"40,5","10,2","33,7","47,2",2015
1421,Santa Lucia,"14,4","11,7","11,7","17,2",2015
